Game_ID,Player_ID,OffRtg,DefRtg
117a5a71c34c2d8a39ff66d884462bd7,5a634567f5022bf46e1c990096fceb9f,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,59c61598abe68e36e2a0f6b24f5344a9,70.0,109.0909090909091
117a5a71c34c2d8a39ff66d884462bd7,ade82b71d52bf8ebd00f724b25c87e95,101.47058823529412,114.4927536231884
117a5a71c34c2d8a39ff66d884462bd7,7a1c1f680a11456d505f05fa70712213,110.52631578947368,106.09756097560975
117a5a71c34c2d8a39ff66d884462bd7,ffc3716da11461d5337f42c2e9590797,95.23809523809524,124.0
117a5a71c34c2d8a39ff66d884462bd7,c4d3f5f09856d59a1ebd1618e137dc57,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,16d76c912992709c8be29b896b8f9417,107.2463768115942,101.42857142857143
117a5a71c34c2d8a39ff66d884462bd7,71646c64f62c2748740c45b469e0d611,98.71794871794872,107.5
117a5a71c34c2d8a39ff66d884462bd7,758bfe4f98e1d0fc26ef37ef7f9688e4,129.41176470588235,123.52941176470588
117a5a71c34c2d8a39ff66d884462bd7,cf76849b2d40cd089fa8fe823846b717,84.21052631578948,100.0
117a5a71c34c2d8a39ff66d884462bd7,2ffe19dc39838eaa55a52d7b2fbd687c,109.0909090909091,107.6923076923077
117a5a71c34c2d8a39ff66d884462bd7,a05b7a85a87b3c7789bf03ec6de8a132,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,6fd2a56d4457a4617bc4931d6c9f3f31,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,ec1701b0740d49558c0e4292fbcf5d28,127.65957446808511,117.77777777777777
117a5a71c34c2d8a39ff66d884462bd7,0e35575a0624318cc691947fe700df94,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,355440241677831feb31321e4f47389c,111.11111111111111,110.41666666666667
117a5a71c34c2d8a39ff66d884462bd7,fe4fc80aa14544264b2eca38dbe85bd1,107.79220779220779,96.0
117a5a71c34c2d8a39ff66d884462bd7,5254f09164f6bcfba80a12e595ca4724,101.25,106.49350649350649
117a5a71c34c2d8a39ff66d884462bd7,545561642487bf6991898bd62e9c3172,90.47619047619048,105.0
117a5a71c34c2d8a39ff66d884462bd7,fde04f931b1efe670ec01ec59424cd20,102.38095238095238,82.5
117a5a71c34c2d8a39ff66d884462bd7,682ee02d38c947defb4cf5e30fba6f96,116.39344262295081,101.51515151515152
117a5a71c34c2d8a39ff66d884462bd7,745fd2a3e78aaceb805e7bc19cf5f126,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,f85a47779c423d73ea3b2aa48c54ff8b,102.63157894736842,108.10810810810811
117a5a71c34c2d8a39ff66d884462bd7,093587100e2037b5dec3199d77b35e8b,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,ce84530bdb8f4a9e7cf97e14d536b8a0,106.55737704918033,117.24137931034483
117a5a71c34c2d8a39ff66d884462bd7,24e7fa348c6b922fe075358bdabc0b29,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,d1159a16ddc833d8787756a5b90b9141,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,59fa10b4c9f3cd3cf1048a41966fe24e,110.97560975609755,100.0
117a5a71c34c2d8a39ff66d884462bd7,68b4e768ed5b52bf2d2f882ebd051c66,nan,nan
117a5a71c34c2d8a39ff66d884462bd7,3d784b11288b827cbd97d6dbcd6602ec,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,ad1c818605d80c2d6aeabf60426e94a9,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,7dfbb5980c066844384ba7424aceae47,118.75,97.5
1ea0a33aafb4a3cb31ba79cff049300c,7ad61d685fab533836df6c4605db1ac2,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,ff52c317e26534ae1679da3c917e9fec,114.1025641025641,100.0
1ea0a33aafb4a3cb31ba79cff049300c,f562f72f83b8e06b60ff184531b07056,100.0,125.53191489361703
1ea0a33aafb4a3cb31ba79cff049300c,25b9943b95a816346c06eae76c78a593,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,23fbda7c31efd6cfa21e3ab6c89d53f3,95.94594594594595,122.97297297297297
1ea0a33aafb4a3cb31ba79cff049300c,bcf50b1e35f187b7c5bc18090cdfb7f6,111.62790697674419,104.8780487804878
1ea0a33aafb4a3cb31ba79cff049300c,ef232aca3c330ff4f84215374638d026,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,11beb0ae23e6425510297a31fa21881e,118.51851851851852,100.0
1ea0a33aafb4a3cb31ba79cff049300c,1177a5cdd245dc40c6c39bac4df89ce3,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,6ad10958a1d4920dccb1daec39bebd6b,125.80645161290323,98.38709677419355
1ea0a33aafb4a3cb31ba79cff049300c,83c15c0962941640faab838a8f6f151d,114.4578313253012,102.40963855421687
1ea0a33aafb4a3cb31ba79cff049300c,0a700ecf0eb76559949f1cb5b69a540b,106.17283950617283,113.92405063291139
1ea0a33aafb4a3cb31ba79cff049300c,9b6e807cc4c750b9f118126e87064522,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,6725198e0d39aa5b4cbe7b65265ce287,111.32075471698113,100.0
1ea0a33aafb4a3cb31ba79cff049300c,a3bac86ad549b2f128a62399d73d6299,96.875,102.94117647058823
1ea0a33aafb4a3cb31ba79cff049300c,2c447ab0a100cb50766552b0f6fadc2d,100.0,117.07317073170732
1ea0a33aafb4a3cb31ba79cff049300c,41c0674725d4cddab004649e9db5a3ce,103.57142857142857,125.0
1ea0a33aafb4a3cb31ba79cff049300c,90ba0d1de241290df2e124a5e02d68ef,103.03030303030303,127.77777777777777
1ea0a33aafb4a3cb31ba79cff049300c,1781491ce70efa8b357e255e07299f8c,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,1c5bebebc83437eca5ef0aaf6eabb15a,106.25,114.28571428571429
1ea0a33aafb4a3cb31ba79cff049300c,ce3ac26d43af7aa5555535cfed3f48cc,107.3170731707317,107.89473684210526
1ea0a33aafb4a3cb31ba79cff049300c,bbe5cb93ef483ea31d950f6c634837dc,0.0,300.0
1ea0a33aafb4a3cb31ba79cff049300c,1f568a2342e4c375873d49a15e2d4448,100.0,125.0
1ea0a33aafb4a3cb31ba79cff049300c,724b933e9d3762a78354b89759d0d19f,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,69c02fbc5211dd22186fa1b43e3c71b3,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,687b541bdc76b92b085fc1304f5c1bf1,109.7560975609756,110.25641025641026
1ea0a33aafb4a3cb31ba79cff049300c,31f28da997f1ed51f0f688b9d004b269,nan,nan
1ea0a33aafb4a3cb31ba79cff049300c,320f545028c6d47de639c3eb262476de,nan,nan
1ef70f0ed41e6862e3860613e3f21054,fb64ca4b8beaf4c4c6e4575fe2f3abd7,100.0,90.80459770114942
1ef70f0ed41e6862e3860613e3f21054,f3d6e924c2736c9e5771b0784e31c2df,nan,nan
1ef70f0ed41e6862e3860613e3f21054,32c044aa84d75ccd78c3c9f2aeb33bd9,106.45161290322581,115.15151515151516
1ef70f0ed41e6862e3860613e3f21054,7f438c18058290903c46dfe9d71bd68a,98.73417721518987,84.21052631578948
1ef70f0ed41e6862e3860613e3f21054,8c7a7249d80b1489594b3a2a87f3f19d,nan,nan
1ef70f0ed41e6862e3860613e3f21054,95c8abc40fb4ecf4fa5627975450dc95,95.89041095890411,100.0
1ef70f0ed41e6862e3860613e3f21054,1dabb767e07d0aa702ee58d41c15eab1,96.0,84.41558441558442
1ef70f0ed41e6862e3860613e3f21054,95920e4bf5b6c15ba8dffbf959b38ba5,nan,nan
1ef70f0ed41e6862e3860613e3f21054,722a380c9b59ef42226e8d392824dcb9,102.85714285714286,72.72727272727273
1ef70f0ed41e6862e3860613e3f21054,cbcdba92e7ebacd9418f0bf29a6f6d13,nan,nan
1ef70f0ed41e6862e3860613e3f21054,fa9ea3ddb13b576d0a7db1b23842c00e,nan,nan
1ef70f0ed41e6862e3860613e3f21054,1ddd9c3d32c6f8245158a15b58b38992,nan,nan
1ef70f0ed41e6862e3860613e3f21054,ef8b068ab7ac9d387b256404acd24cd5,98.46153846153847,79.36507936507937
1ef70f0ed41e6862e3860613e3f21054,9cf34a85700c146eaf259ed7a818ad63,93.84615384615384,96.7741935483871
1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f,80.0,91.17647058823529
1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f,nan,nan
1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d,93.75,155.55555555555554
1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271,nan,nan
1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3,98.30508474576271,101.81818181818181
1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a,90.76923076923077,101.5625
1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f,116.66666666666667,153.33333333333334
1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6,nan,nan
1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820,85.71428571428571,101.42857142857143
1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec,nan,nan
1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f,nan,nan
1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c,nan,nan
1ef70f0ed41e6862e3860613e3f21054,18a823379f2bf4e4be8b419698cde91c,nan,nan
1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859,86.3013698630137,102.56410256410257
1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005,nan,nan
1ef70f0ed41e6862e3860613e3f21054,769cf4fe28af6cafc5887879e7f7f40f,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,bce6c859f6e409e45c3665c11e202ca9,110.71428571428571,107.6923076923077
25a5ddd58e1b7af731e179e2f98ed42f,5a634567f5022bf46e1c990096fceb9f,80.0,66.66666666666667
25a5ddd58e1b7af731e179e2f98ed42f,59c61598abe68e36e2a0f6b24f5344a9,155.17241379310346,89.65517241379311
25a5ddd58e1b7af731e179e2f98ed42f,ade82b71d52bf8ebd00f724b25c87e95,128.125,90.76923076923077
25a5ddd58e1b7af731e179e2f98ed42f,7a1c1f680a11456d505f05fa70712213,116.90140845070422,94.73684210526316
25a5ddd58e1b7af731e179e2f98ed42f,ffc3716da11461d5337f42c2e9590797,107.89473684210526,109.7560975609756
25a5ddd58e1b7af731e179e2f98ed42f,16d76c912992709c8be29b896b8f9417,146.80851063829786,91.48936170212765
25a5ddd58e1b7af731e179e2f98ed42f,053f6b9f70bbc1116e3af3c8a2ecdbe6,66.66666666666667,80.0
25a5ddd58e1b7af731e179e2f98ed42f,e51630054008b5867f9fe3e04d1dd016,113.6986301369863,114.92537313432835
25a5ddd58e1b7af731e179e2f98ed42f,71646c64f62c2748740c45b469e0d611,115.625,110.60606060606061
25a5ddd58e1b7af731e179e2f98ed42f,758bfe4f98e1d0fc26ef37ef7f9688e4,108.57142857142857,102.56410256410257
25a5ddd58e1b7af731e179e2f98ed42f,cf76849b2d40cd089fa8fe823846b717,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,2ffe19dc39838eaa55a52d7b2fbd687c,128.57142857142858,90.9090909090909
25a5ddd58e1b7af731e179e2f98ed42f,f1970daaab6bd4c23edea9c6e4305b12,85.96491228070175,135.08771929824562
25a5ddd58e1b7af731e179e2f98ed42f,3fa713b9a00c76b7b09419786eaf79e0,72.97297297297297,141.66666666666666
25a5ddd58e1b7af731e179e2f98ed42f,49399a850e5eedd6953e506218ebd4b2,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,5b0d8dd8f942cf81c88a4ab317b20fc5,107.89473684210526,97.14285714285714
25a5ddd58e1b7af731e179e2f98ed42f,2d4ae904a46dd8141197a4bdbcbcebea,98.75,119.48051948051948
25a5ddd58e1b7af731e179e2f98ed42f,661390debadbc4b6d53f7d1883cdd279,80.0,97.14285714285714
25a5ddd58e1b7af731e179e2f98ed42f,86f33f0bc083cd2e9c543c4631d5690b,86.44067796610169,139.6551724137931
25a5ddd58e1b7af731e179e2f98ed42f,682ee02d38c947defb4cf5e30fba6f96,109.375,102.94117647058823
25a5ddd58e1b7af731e179e2f98ed42f,745fd2a3e78aaceb805e7bc19cf5f126,80.0,66.66666666666667
25a5ddd58e1b7af731e179e2f98ed42f,a0a99aa6dcb9947e8501d3c17e89cf01,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,d32d7f7ead681a3c45ac0401b025169b,105.88235294117646,134.9206349206349
25a5ddd58e1b7af731e179e2f98ed42f,24e7fa348c6b922fe075358bdabc0b29,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,d1159a16ddc833d8787756a5b90b9141,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,df04a338c0749cef4022674be6803411,66.66666666666667,80.0
25a5ddd58e1b7af731e179e2f98ed42f,f53d9aa67d5fed6677cf8d57a4707485,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,01e5ad8b6847aa68c70fe1acc54a884d,nan,nan
25a5ddd58e1b7af731e179e2f98ed42f,3d784b11288b827cbd97d6dbcd6602ec,80.0,66.66666666666667
27caeb326b241334bfb308787974f959,5a634567f5022bf46e1c990096fceb9f,nan,nan
27caeb326b241334bfb308787974f959,59c61598abe68e36e2a0f6b24f5344a9,92.85714285714286,109.0909090909091
27caeb326b241334bfb308787974f959,255fe2a8be0ed5c06dd99969ab4fea55,120.0,100.0
27caeb326b241334bfb308787974f959,94e99d76e87ee926faab66d382b3a955,nan,nan
27caeb326b241334bfb308787974f959,52c6125836c465f4ac5232121dacb49d,113.79310344827586,103.44827586206897
27caeb326b241334bfb308787974f959,ff59dc439c6c323320bc355afe884fcb,119.29824561403508,113.33333333333333
27caeb326b241334bfb308787974f959,ade82b71d52bf8ebd00f724b25c87e95,104.25531914893617,117.3913043478261
27caeb326b241334bfb308787974f959,7a1c1f680a11456d505f05fa70712213,106.02409638554217,120.25316455696202
27caeb326b241334bfb308787974f959,ffc3716da11461d5337f42c2e9590797,100.0,133.33333333333334
27caeb326b241334bfb308787974f959,16d76c912992709c8be29b896b8f9417,111.11111111111111,125.71428571428571
27caeb326b241334bfb308787974f959,3626b893fc73a5cbd67d1ea48a5c7039,122.22222222222223,103.52941176470588
27caeb326b241334bfb308787974f959,0b978fcfa7f2ec839c563a755e345ff8,128.125,108.82352941176471
27caeb326b241334bfb308787974f959,71646c64f62c2748740c45b469e0d611,104.05405405405405,122.53521126760563
27caeb326b241334bfb308787974f959,bfef77a3e57907855444410d490e7bfd,nan,nan
27caeb326b241334bfb308787974f959,758bfe4f98e1d0fc26ef37ef7f9688e4,110.0,116.66666666666667
27caeb326b241334bfb308787974f959,cf76849b2d40cd089fa8fe823846b717,88.88888888888889,131.42857142857142
27caeb326b241334bfb308787974f959,2ffe19dc39838eaa55a52d7b2fbd687c,106.84931506849315,118.05555555555556
27caeb326b241334bfb308787974f959,1a6703883f8f47bb4daf09c03be3bda2,122.85714285714286,109.45945945945945
27caeb326b241334bfb308787974f959,31598ba01a3fff03ed0a87d7dea11dfe,117.04545454545455,101.12359550561797
27caeb326b241334bfb308787974f959,a1591595c04d12e88e3cb427fb667618,126.3157894736842,102.66666666666667
27caeb326b241334bfb308787974f959,682ee02d38c947defb4cf5e30fba6f96,109.8360655737705,114.75409836065573
27caeb326b241334bfb308787974f959,745fd2a3e78aaceb805e7bc19cf5f126,nan,nan
27caeb326b241334bfb308787974f959,6f6a807d57aae8f651222523dc82dc35,121.27659574468085,100.0
27caeb326b241334bfb308787974f959,fbcda0bcb861e4726ca8871b8965ede4,nan,nan
27caeb326b241334bfb308787974f959,14de632b07100527b0ced12fd4eeffb7,nan,nan
27caeb326b241334bfb308787974f959,24e7fa348c6b922fe075358bdabc0b29,nan,nan
27caeb326b241334bfb308787974f959,821887f9a002be16b5f79729fae59e01,nan,nan
27caeb326b241334bfb308787974f959,d1159a16ddc833d8787756a5b90b9141,nan,nan
27caeb326b241334bfb308787974f959,3d75035d20b173a867d4bf32c8a58f0b,nan,nan
27caeb326b241334bfb308787974f959,3d784b11288b827cbd97d6dbcd6602ec,nan,nan
2877e9e9980619126420db0163ee0779,5a634567f5022bf46e1c990096fceb9f,nan,nan
2877e9e9980619126420db0163ee0779,59c61598abe68e36e2a0f6b24f5344a9,121.73913043478261,105.0
2877e9e9980619126420db0163ee0779,ade82b71d52bf8ebd00f724b25c87e95,104.76190476190476,83.58208955223881
2877e9e9980619126420db0163ee0779,7a1c1f680a11456d505f05fa70712213,93.15068493150685,78.37837837837837
2877e9e9980619126420db0163ee0779,ffc3716da11461d5337f42c2e9590797,111.11111111111111,111.53846153846153
2877e9e9980619126420db0163ee0779,c4d3f5f09856d59a1ebd1618e137dc57,nan,nan
2877e9e9980619126420db0163ee0779,16d76c912992709c8be29b896b8f9417,100.0,79.45205479452055
2877e9e9980619126420db0163ee0779,71646c64f62c2748740c45b469e0d611,100.0,102.0
2877e9e9980619126420db0163ee0779,758bfe4f98e1d0fc26ef37ef7f9688e4,nan,nan
2877e9e9980619126420db0163ee0779,cf76849b2d40cd089fa8fe823846b717,94.44444444444444,93.93939393939394
2877e9e9980619126420db0163ee0779,2ffe19dc39838eaa55a52d7b2fbd687c,106.57894736842105,83.33333333333333
2877e9e9980619126420db0163ee0779,a05b7a85a87b3c7789bf03ec6de8a132,nan,nan
2877e9e9980619126420db0163ee0779,6fd2a56d4457a4617bc4931d6c9f3f31,96.29629629629629,103.44827586206897
2877e9e9980619126420db0163ee0779,ec1701b0740d49558c0e4292fbcf5d28,131.25,80.0
2877e9e9980619126420db0163ee0779,0e35575a0624318cc691947fe700df94,nan,nan
