"Game_id"	"Period"	"Person_id"	"Team_id"	"status"
"006728e4c10e957011e1f24878e6054a"	2	"ae53f8ba6761b64a174051da817785bc"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"44230324724c84f122ac62a5f0918314"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"2ad626904c8b28cceb8e12c624a84240"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"99104de2626f67c1fa2ce70504970c3f"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"c5dd5b2e3b975f0849d9b74e74125cb9"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"5db9c1c8184510fee8161e7fafdc9c49"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"f4a5ca938177c407a9dab5412e39498f"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"4ef3dae16c436459ff05156abca5cebd"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"5cce6ffa455e6372d9de0de400482ab6"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	2	"4dd3d6a51dc97c651d3a86eec4362a1f"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"8d2127290c94bd41b82a2938734bc750"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"48ec4e6c52f418d5ca4ef510ba473ea0"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"616281dee946056b071699476fdee9ec"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"e814950408915f43de2b079dce7c21c5"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"766802a8fda500d7945950de7398c9c6"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"99104de2626f67c1fa2ce70504970c3f"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"42e0d7167f04a4ff958c6442da0e6851"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"c5dd5b2e3b975f0849d9b74e74125cb9"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"618f6d58ab2881152607c2a6e057bc51"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	3	"d81d912f81fa43178f423aa89a713e96"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"44230324724c84f122ac62a5f0918314"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"2ad626904c8b28cceb8e12c624a84240"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"42e0d7167f04a4ff958c6442da0e6851"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"c5dd5b2e3b975f0849d9b74e74125cb9"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"5db9c1c8184510fee8161e7fafdc9c49"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"f4a5ca938177c407a9dab5412e39498f"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"4ef3dae16c436459ff05156abca5cebd"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"4413c19cf092bda39332d7833c90bfe6"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"5cce6ffa455e6372d9de0de400482ab6"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"006728e4c10e957011e1f24878e6054a"	4	"4dd3d6a51dc97c651d3a86eec4362a1f"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"255fe2a8be0ed5c06dd99969ab4fea55"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"94e99d76e87ee926faab66d382b3a955"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"ad1c818605d80c2d6aeabf60426e94a9"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"52c6125836c465f4ac5232121dacb49d"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"ff59dc439c6c323320bc355afe884fcb"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"7dfbb5980c066844384ba7424aceae47"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"3626b893fc73a5cbd67d1ea48a5c7039"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"0b978fcfa7f2ec839c563a755e345ff8"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"bfef77a3e57907855444410d490e7bfd"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"7ad61d685fab533836df6c4605db1ac2"	"b5464c11e1a8a18452a7d2988badfe0c"	"I"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"1a6703883f8f47bb4daf09c03be3bda2"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"ff52c317e26534ae1679da3c917e9fec"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"25b9943b95a816346c06eae76c78a593"	"b5464c11e1a8a18452a7d2988badfe0c"	"I"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"ef232aca3c330ff4f84215374638d026"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"31598ba01a3fff03ed0a87d7dea11dfe"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"11beb0ae23e6425510297a31fa21881e"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"1177a5cdd245dc40c6c39bac4df89ce3"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"6ad10958a1d4920dccb1daec39bebd6b"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"83c15c0962941640faab838a8f6f151d"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"a1591595c04d12e88e3cb427fb667618"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"a3bac86ad549b2f128a62399d73d6299"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"41c0674725d4cddab004649e9db5a3ce"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"90ba0d1de241290df2e124a5e02d68ef"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"6f6a807d57aae8f651222523dc82dc35"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"fbcda0bcb861e4726ca8871b8965ede4"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"14de632b07100527b0ced12fd4eeffb7"	"cd45058739ed0ac8229849c6249aad48"	"I"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"1f568a2342e4c375873d49a15e2d4448"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"821887f9a002be16b5f79729fae59e01"	"cd45058739ed0ac8229849c6249aad48"	"I"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"3d75035d20b173a867d4bf32c8a58f0b"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	0	"31f28da997f1ed51f0f688b9d004b269"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"ff59dc439c6c323320bc355afe884fcb"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"7dfbb5980c066844384ba7424aceae47"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"3626b893fc73a5cbd67d1ea48a5c7039"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"0b978fcfa7f2ec839c563a755e345ff8"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"ff52c317e26534ae1679da3c917e9fec"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"31598ba01a3fff03ed0a87d7dea11dfe"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"11beb0ae23e6425510297a31fa21881e"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"6ad10958a1d4920dccb1daec39bebd6b"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"83c15c0962941640faab838a8f6f151d"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	1	"a1591595c04d12e88e3cb427fb667618"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"255fe2a8be0ed5c06dd99969ab4fea55"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"52c6125836c465f4ac5232121dacb49d"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"1a6703883f8f47bb4daf09c03be3bda2"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"ff52c317e26534ae1679da3c917e9fec"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"31598ba01a3fff03ed0a87d7dea11dfe"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"11beb0ae23e6425510297a31fa21881e"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"a1591595c04d12e88e3cb427fb667618"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"a3bac86ad549b2f128a62399d73d6299"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"41c0674725d4cddab004649e9db5a3ce"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	2	"90ba0d1de241290df2e124a5e02d68ef"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"ff59dc439c6c323320bc355afe884fcb"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"7dfbb5980c066844384ba7424aceae47"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"3626b893fc73a5cbd67d1ea48a5c7039"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"0b978fcfa7f2ec839c563a755e345ff8"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"ff52c317e26534ae1679da3c917e9fec"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"31598ba01a3fff03ed0a87d7dea11dfe"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"11beb0ae23e6425510297a31fa21881e"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"6ad10958a1d4920dccb1daec39bebd6b"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"83c15c0962941640faab838a8f6f151d"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	3	"a1591595c04d12e88e3cb427fb667618"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"255fe2a8be0ed5c06dd99969ab4fea55"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"52c6125836c465f4ac5232121dacb49d"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"7dfbb5980c066844384ba7424aceae47"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"1a6703883f8f47bb4daf09c03be3bda2"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"ff52c317e26534ae1679da3c917e9fec"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"31598ba01a3fff03ed0a87d7dea11dfe"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"11beb0ae23e6425510297a31fa21881e"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"a1591595c04d12e88e3cb427fb667618"	"cd45058739ed0ac8229849c6249aad48"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"a3bac86ad549b2f128a62399d73d6299"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"03ac65b9a32fde1e201bfb427f6e41e4"	4	"1f568a2342e4c375873d49a15e2d4448"	"b5464c11e1a8a18452a7d2988badfe0c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"ae53f8ba6761b64a174051da817785bc"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"44230324724c84f122ac62a5f0918314"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"8d2127290c94bd41b82a2938734bc750"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"48ec4e6c52f418d5ca4ef510ba473ea0"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"e816ff284dc3f965b8f3d605a3b91bae"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"ed95dff5440fadf3042b5acacea81eed"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"I"
"096e231adad0be6ab1cc89cce56847f8"	0	"616281dee946056b071699476fdee9ec"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"e814950408915f43de2b079dce7c21c5"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"2ad626904c8b28cceb8e12c624a84240"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"bd45fe7dba52aa2cd00ba80ff107d05b"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"766802a8fda500d7945950de7398c9c6"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"99104de2626f67c1fa2ce70504970c3f"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"42e0d7167f04a4ff958c6442da0e6851"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"c5dd5b2e3b975f0849d9b74e74125cb9"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"5db9c1c8184510fee8161e7fafdc9c49"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"f4a5ca938177c407a9dab5412e39498f"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"1b37fed4823f31ccbf03515f4b9fe438"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"c10b49616a2f4a23607dc1a8be4fde9f"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"d00d552bc4e50f63f9397a74514519ba"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"dd1da128c27db468d95b99b583f8a57d"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"4ef3dae16c436459ff05156abca5cebd"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"618f6d58ab2881152607c2a6e057bc51"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"902362537ff2a39c0c0cfb82ab0adac2"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"e59b921ab3da55f632bc748beb12805a"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"I"
"096e231adad0be6ab1cc89cce56847f8"	0	"4413c19cf092bda39332d7833c90bfe6"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"bf6ed471f8425903310f08548a206905"	"45ba8fc87f55b1191c50c400dc7ed11c"	"I"
"096e231adad0be6ab1cc89cce56847f8"	0	"5cce6ffa455e6372d9de0de400482ab6"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"4dd3d6a51dc97c651d3a86eec4362a1f"	"45ba8fc87f55b1191c50c400dc7ed11c"	"I"
"096e231adad0be6ab1cc89cce56847f8"	0	"7027df5d9c51192f3527ac8c74b4d08d"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	0	"d81d912f81fa43178f423aa89a713e96"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	1	"8d2127290c94bd41b82a2938734bc750"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	1	"48ec4e6c52f418d5ca4ef510ba473ea0"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	1	"616281dee946056b071699476fdee9ec"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	1	"e814950408915f43de2b079dce7c21c5"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
"096e231adad0be6ab1cc89cce56847f8"	1	"766802a8fda500d7945950de7398c9c6"	"01be0ad4af7aeb1f6d2cc2b6b6d6d811"	"A"
"096e231adad0be6ab1cc89cce56847f8"	1	"99104de2626f67c1fa2ce70504970c3f"	"45ba8fc87f55b1191c50c400dc7ed11c"	"A"
